id,source_type,title,short_desc,url,tags,author,stars_or_downloads,updated_at
gh_datawhalechina/self-llm,github_repo,datawhalechina/self-llm,《开源大模型食用指南》针对中国宝宝量身打造的基于Linux环境快速微调（全参数/Lora）、部署国内外开源大模型（LLM）/多模态大模型（MLLM）教程,https://github.com/datawhalechina/self-llm,"chatglm, chatglm3, gemma-2b-it, glm-4, internlm2, llama3, llm, lora, minicpm, q-wen, qwen, qwen1-5, qwen2",datawhalechina,25522,2025-10-29T14:22:21Z
gh_CopilotKit/CopilotKit,github_repo,CopilotKit/CopilotKit,"React UI + elegant infrastructure for AI Copilots, AI chatbots, and in-app AI agents. The Agentic last-mile 🪁",https://github.com/CopilotKit/CopilotKit,"agent, agents, ai, ai-agent, ai-assistant, assistant, copilot, copilot-chat, hacktoberfest, langchain, langgraph, llm, nextjs, open-source, react, reactjs, ts, typescript",CopilotKit,24666,2025-10-29T14:31:35Z
gh_chroma-core/chroma,github_repo,chroma-core/chroma,Open-source search and retrieval database for AI applications.,https://github.com/chroma-core/chroma,"ai, database, document-retrieval, embeddings, llm, llms, rag, rust, rust-lang, vector-database",chroma-core,24129,2025-10-29T14:26:47Z
gh_assafelovic/gpt-researcher,github_repo,assafelovic/gpt-researcher,An LLM agent that conducts deep research (local and web) on any given topic and generates a long report with citations.,https://github.com/assafelovic/gpt-researcher,"agent, ai, automation, deepresearch, llms, mcp, mcp-server, python, research, search, webscraping",assafelovic,23976,2025-10-29T14:34:52Z
gh_gitleaks/gitleaks,github_repo,gitleaks/gitleaks,Find secrets with Gitleaks 🔑,https://github.com/gitleaks/gitleaks,"ai-powered, ci-cd, cicd, cli, data-loss-prevention, devsecops, dlp, git, gitleaks, go, golang, hacktoberfest, llm, llm-inference, llm-training, nhi, open-source, secret, security, security-tools",gitleaks,23756,2025-10-29T12:27:58Z
gh_asgeirtj/system_prompts_leaks,github_repo,asgeirtj/system_prompts_leaks,"Collection of extracted System Prompts from popular chatbots like ChatGPT, Claude & Gemini",https://github.com/asgeirtj/system_prompts_leaks,"ai, anthropic, chatbots, chatgpt, claude, gemini, generative-ai, google-deepmind, large-language-models, llm, openai, prompt-engineering, prompt-injection, prompts",asgeirtj,23209,2025-10-29T14:08:03Z
gh_deepset-ai/haystack,github_repo,deepset-ai/haystack,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models, vector DBs, file converters) to pipelines or agents that can interact with your data. With advanced retrieval methods, it's best suited for building RAG, question answering, semantic sear",https://github.com/deepset-ai/haystack,"agent, agents, ai, gemini, generative-ai, gpt-4, information-retrieval, large-language-models, llm, machine-learning, nlp, orchestration, python, pytorch, question-answering, rag, retrieval-augmented-generation, semantic-search, summarization, transformers",deepset-ai,23197,2025-10-29T14:11:04Z
gh_mlflow/mlflow,github_repo,mlflow/mlflow,"The open source developer platform to build AI/LLM applications and models with confidence. Enhance your AI applications with end-to-end tracking, observability, and evaluations, all in one integrated platform.",https://github.com/mlflow/mlflow,"agentops, agents, ai, ai-governance, apache-spark, evaluation, langchain, llm-evaluation, llmops, machine-learning, ml, mlflow, mlops, model-management, observability, open-source, openai, prompt-engineering",mlflow,22707,2025-10-29T14:29:07Z
gh_NirDiamant/RAG_Techniques,github_repo,NirDiamant/RAG_Techniques,This repository showcases various advanced techniques for Retrieval-Augmented Generation (RAG) systems. RAG systems combine information retrieval with generative models to provide accurate and contextually rich responses.,https://github.com/NirDiamant/RAG_Techniques,"ai, langchain, llama-index, llm, llms, opeani, python, rag, tutorials",NirDiamant,22622,2025-10-29T14:28:55Z
gh_sinaptik-ai/pandas-ai,github_repo,sinaptik-ai/pandas-ai,"Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs and RAG.",https://github.com/sinaptik-ai/pandas-ai,"ai, csv, data, data-analysis, data-science, data-visualization, database, datalake, gpt-4, llm, pandas, sql, text-to-sql",sinaptik-ai,22455,2025-10-29T14:37:53Z
gh_Fosowl/agenticSeek,github_repo,Fosowl/agenticSeek,"Fully Local Manus AI. No APIs, No $200 monthly bills. Enjoy an autonomous agent that thinks, browses the web, and code for the sole cost of electricity. 🔔 Official updates only via twitter @Martin993886460 (Beware of fake account)",https://github.com/Fosowl/agenticSeek,"agentic-ai, agents, ai, autonomous-agents, deepseek-r1, llm, llm-agents, voice-assistant",Fosowl,22272,2025-10-29T13:20:46Z
gh_HKUDS/LightRAG,github_repo,HKUDS/LightRAG,"[EMNLP2025] ""LightRAG: Simple and Fast Retrieval-Augmented Generation""",https://github.com/HKUDS/LightRAG,"genai, gpt, gpt-4, graphrag, knowledge-graph, large-language-models, llm, rag, retrieval-augmented-generation",HKUDS,22223,2025-10-29T14:56:16Z
gh_datawhalechina/llm-cookbook,github_repo,datawhalechina/llm-cookbook,面向开发者的 LLM 入门教程，吴恩达大模型系列课程中文版,https://github.com/datawhalechina/llm-cookbook,"cookbook, llm",datawhalechina,21959,2025-10-29T13:50:29Z
gh_vanna-ai/vanna,github_repo,vanna-ai/vanna,🤖 Chat with your SQL database 📊. Accurate Text-to-SQL Generation via LLMs using RAG 🔄.,https://github.com/vanna-ai/vanna,"agent, ai, data-visualization, database, llm, rag, sql, text-to-sql",vanna-ai,21258,2025-10-29T14:05:59Z
gh_recommenders-team/recommenders,github_repo,recommenders-team/recommenders,Best Practices on Recommendation Systems,https://github.com/recommenders-team/recommenders,"ai, artificial-intelligence, data-science, deep-learning, jupyter-notebook, kubernetes, machine-learning, operationalization, python, ranking, rating, recommendation, recommendation-algorithm, recommendation-engine, recommendation-system, recommender, tutorial",recommenders-team,21065,2025-10-29T13:38:37Z
gh_huggingface/datasets,github_repo,huggingface/datasets,"🤗 The largest hub of ready-to-use datasets for AI models with fast, easy-to-use and efficient data manipulation tools",https://github.com/huggingface/datasets,"ai, artificial-intelligence, computer-vision, dataset-hub, datasets, deep-learning, huggingface, llm, machine-learning, natural-language-processing, nlp, numpy, pandas, pytorch, speech, tensorflow",huggingface,20793,2025-10-29T14:16:36Z
gh_huggingface/peft,github_repo,huggingface/peft,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.,https://github.com/huggingface/peft,"adapter, diffusion, fine-tuning, llm, lora, parameter-efficient-learning, peft, python, pytorch, transformers",huggingface,19939,2025-10-29T14:37:05Z
gh_letta-ai/letta,github_repo,letta-ai/letta,Letta is the platform for building stateful agents: open AI with advanced memory that can learn and self-improve over time.,https://github.com/letta-ai/letta,"ai, ai-agents, llm, llm-agent",letta-ai,18972,2025-10-29T14:18:59Z
gh_nari-labs/dia,github_repo,nari-labs/dia,A TTS model capable of generating ultra-realistic dialogue in one pass.,https://github.com/nari-labs/dia,"ai, open-weight, text-to-speech",nari-labs,18704,2025-10-29T09:54:53Z
gh_amark/gun,github_repo,amark/gun,An open source cybersecurity protocol for syncing decentralized graph data.,https://github.com/amark/gun,"artificial-intelligence, big-data, blockchain, crdt, crypto, cryptography, dapp, database, decentralized, dweb, encryption, end-to-end, graph, machine-learning, metaverse, offline-first, p2p, protocol, realtime, web3",amark,18725,2025-10-29T11:06:04Z
gh_bytedance/deer-flow,github_repo,bytedance/deer-flow,"DeerFlow is a community-driven Deep Research framework, combining language models with tools like web search, crawling, and Python execution, while contributing back to the open-source community.",https://github.com/bytedance/deer-flow,"agent, agentic, agentic-framework, agentic-workflow, ai, ai-agents, bytedance, deep-research, langchain, langgraph, langmanus, llm, multi-agent, nodejs, podcast, python, typescript",bytedance,17766,2025-10-29T11:47:17Z
gh_SWE-agent/SWE-agent,github_repo,SWE-agent/SWE-agent,"SWE-agent takes a GitHub issue and tries to automatically fix it, using your LM of choice. It can also be employed for offensive cybersecurity or competitive coding challenges. [NeurIPS 2024] ",https://github.com/SWE-agent/SWE-agent,"agent, agent-based-model, ai, cybersecurity, developer-tools, llm, lms",SWE-agent,17668,2025-10-29T11:37:01Z
gh_arc53/DocsGPT,github_repo,arc53/DocsGPT,"Private AI platform for agents, assistants and enterprise search. Built-in Agent Builder, Deep research, Document analysis, Multi-model support, and API connectivity for agents.",https://github.com/arc53/DocsGPT,"agent-builder, agents, ai, chatgpt, docsgpt, hacktoberfest, hacktoberfest2025, information-retrieval, language-model, llm, machine-learning, natural-language-processing, python, pytorch, rag, react, search, semantic-search, transformers",arc53,17294,2025-10-29T08:35:53Z
gh_openai/openai-agents-python,github_repo,openai/openai-agents-python,"A lightweight, powerful framework for multi-agent workflows",https://github.com/openai/openai-agents-python,"agents, ai, framework, llm, openai, python",openai,16910,2025-10-29T14:10:59Z
gh_TransformerOptimus/SuperAGI,github_repo,TransformerOptimus/SuperAGI,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably.",https://github.com/TransformerOptimus/SuperAGI,"agents, agi, ai, artificial-general-intelligence, artificial-intelligence, autonomous-agents, gpt-4, hacktoberfest, llm, llmops, nextjs, openai, pinecone, python, superagi",TransformerOptimus,16816,2025-10-29T12:23:14Z
gh_datawhalechina/leedl-tutorial,github_repo,datawhalechina/leedl-tutorial,《李宏毅深度学习教程》（李宏毅老师推荐👍，苹果书🍎），PDF下载地址：https://github.com/datawhalechina/leedl-tutorial/releases,https://github.com/datawhalechina/leedl-tutorial,"bert, chatgpt, cnn, deep-learning, diffusion, gan, leedl-tutorial, machine-learning, network-compression, pruning, reinforcement-learning, rnn, self-attention, transfer-learning, transformer, tutorial",datawhalechina,15922,2025-10-29T12:46:20Z
gh_onyx-dot-app/onyx,github_repo,onyx-dot-app/onyx,Open Source AI Platform - AI Chat with advanced features that works with every LLM,https://github.com/onyx-dot-app/onyx,"ai, ai-chat, chatgpt, chatui, enterprise-search, gen-ai, information-retrieval, llm, llm-ui, nextjs, python, rag",onyx-dot-app,15625,2025-10-29T10:05:26Z
gh_stas00/ml-engineering,github_repo,stas00/ml-engineering,Machine Learning Engineering Open Book,https://github.com/stas00/ml-engineering,"ai, inference, large-language-models, llm, machine-learning, machine-learning-engineering, mlops, pytorch, scalability, slurm, training, transformers",stas00,15538,2025-10-29T12:18:44Z
gh_iterative/dvc,github_repo,iterative/dvc,🦉 Data Versioning and ML Experiments,https://github.com/iterative/dvc,"ai, data-science, data-version-control, developer-tools, machine-learning, reproducibility, unstructured-data",iterative,15034,2025-10-29T14:30:28Z
gh_oraios/serena,github_repo,oraios/serena,A powerful coding agent toolkit providing semantic retrieval and editing capabilities (MCP server & other integrations),https://github.com/oraios/serena,"agent, ai, ai-coding, claude, claude-code, language-server, llms, mcp-server, programming, vibe-coding",oraios,15009,2025-10-29T14:47:22Z
gh_google/adk-python,github_repo,google/adk-python,"An open-source, code-first Python toolkit for building, evaluating, and deploying sophisticated AI agents with flexibility and control.",https://github.com/google/adk-python,"agent, agentic, agentic-ai, agents, agents-sdk, ai, ai-agents, aiagentframework, genai, genai-chatbot, llm, llms, multi-agent, multi-agent-systems, multi-agents, multi-agents-collaboration",google,14091,2025-10-29T14:42:13Z
gh_langbot-app/LangBot,github_repo,langbot-app/LangBot,"🤩 Easy-to-use global IM bot platform designed for LLM era / 简单易用的大模型即时通信机器人开发平台 ⚡️ Bots for QQ / QQ频道 / Discord / LINE / WeChat(微信, 企业微信)/ Telegram / 飞书 / 钉钉 / Slack 🧩 Integrated with ChatGPT(GPT), DeepSeek, Dify, n8n, Langflow, Coze, Claude, Google Gemini, xAI, PPIO, Ollama, 阿里云百炼, SiliconFlow, Qwe",https://github.com/langbot-app/LangBot,"agent, ai, coze, deepseek, dify, dingtalk, discord, feishu, langbot, lark, line, llm, n8n, ollama, openai, plugins, qq, rag, telegram, wechat",langbot-app,13870,2025-10-29T14:08:03Z
gh_AstrBotDevs/AstrBot,github_repo,AstrBotDevs/AstrBot,✨ 一站式 LLM 聊天机器人平台及开发框架 ✨ 支持 QQ、QQ频道、Telegram、企微、飞书、钉钉 | 知识库、MCP 服务器、OpenAI、DeepSeek、Gemini、硅基流动、月之暗面、Ollama、OneAPI、Dify,https://github.com/AstrBotDevs/AstrBot,"agent, ai, chatbot, chatgpt, docker, gemini, gpt, llama, llm, mcp, openai, python, qq, qqbot, qqchannel, telegram",AstrBotDevs,13014,2025-10-29T14:47:45Z
gh_coderamp-labs/gitingest,github_repo,coderamp-labs/gitingest,Replace 'hub' with 'ingest' in any GitHub URL to get a prompt-friendly extract of a codebase ,https://github.com/coderamp-labs/gitingest,"ai, code, developer-tool, ingestion",coderamp-labs,12942,2025-10-29T13:21:43Z
gh_Lightning-AI/litgpt,github_repo,Lightning-AI/litgpt,"20+ high-performance LLMs with recipes to pretrain, finetune and deploy at scale.",https://github.com/Lightning-AI/litgpt,"ai, artificial-intelligence, deep-learning, large-language-models, llm, llm-inference, llms",Lightning-AI,12878,2025-10-29T04:05:13Z
gh_easydiffusion/easydiffusion,github_repo,easydiffusion/easydiffusion,"An easy 1-click way to create beautiful artwork on your PC using AI, with no tech knowledge. Provides a browser UI for generating images from text prompts and images. Just enter your text prompt, and see the generated image.",https://github.com/easydiffusion/easydiffusion,"art, diffusion, generative-art, gui, stable",easydiffusion,10125,2025-10-29T09:47:16Z
gh_GetStream/Winds,github_repo,GetStream/Winds,A Beautiful Open Source RSS & Podcast App Powered by Getstream.io,https://github.com/GetStream/Winds,"activity-stream, algolia-api, create-react-app, electron, electron-app, express, feed, getstream, machine-learning, newsfeed, personalization, podcast, podcast-client, podcasts, react, react-native, redux, rss, rss-reader",GetStream,9260,2025-10-29T02:22:42Z
gh_poloclub/cnn-explainer,github_repo,poloclub/cnn-explainer,Learning Convolutional Neural Networks with Interactive Visualization.,https://github.com/poloclub/cnn-explainer,"deep-learning, interactive-visualizations, machine-learning, visual-learning, visualization",poloclub,8713,2025-10-29T13:05:52Z
gh_cloneofsimo/lora,github_repo,cloneofsimo/lora,Using Low-rank adaptation to quickly fine-tune diffusion models.,https://github.com/cloneofsimo/lora,"diffusion, dreambooth, fine-tuning, lora, stable-diffusion",cloneofsimo,7461,2025-10-28T09:21:47Z
gh_open-mmlab/mmagic,github_repo,open-mmlab/mmagic,"OpenMMLab Multimodal Advanced, Generative, and Intelligent Creation Toolbox. Unlock the magic 🪄: Generative-AI (AIGC), easy-to-use APIs, awsome model zoo, diffusion models, for text-to-image generation, image/video restoration/enhancement, etc.",https://github.com/open-mmlab/mmagic,"aigc, computer-vision, deep-learning, diffusion, diffusion-models, generative-adversarial-network, generative-ai, image-editing, image-generation, image-processing, image-synthesis, inpainting, matting, pytorch, super-resolution, text2image, video-frame-interpolation, video-interpolation, video-super-resolution",open-mmlab,7304,2025-10-28T13:23:37Z
gh_ml5js/ml5-library,github_repo,ml5js/ml5-library,Friendly machine learning for the web! 🤖 ,https://github.com/ml5js/ml5-library,"deep-learning, imagenet, javascript, lstm, machine-learning, neural-network, p5js, p5xjs",ml5js,6585,2025-10-27T17:04:52Z
gh_paperswithcode/ai-deadlines,github_repo,paperswithcode/ai-deadlines,:alarm_clock: AI conference deadline countdowns ,https://github.com/paperswithcode/ai-deadlines,"artificial-intelligence, computer-vision, deep-learning, deep-neural-networks, machine-learning, natural-language-processing, robotics",paperswithcode,5955,2025-10-27T08:48:44Z
gh_alexlenail/NN-SVG,github_repo,alexlenail/NN-SVG,Publication-ready NN-architecture schematics. ,https://github.com/alexlenail/NN-SVG,"d3, deep-learning, diagrams, drawing, machine-learning, neural-network, svg, threejs",alexlenail,5622,2025-10-29T07:02:12Z
gh_tensorspace-team/tensorspace,github_repo,tensorspace-team/tensorspace,"Neural network 3D visualization framework, build interactive and intuitive model in browsers, support pre-trained deep learning models from TensorFlow, Keras, TensorFlow.js ",https://github.com/tensorspace-team/tensorspace,"3d, deep-learning, keras, machine-learning, nerual-network, tensorflow, tfjs, threejs, visualization",tensorspace-team,5153,2025-10-28T07:27:58Z
gh_transcranial/keras-js,github_repo,transcranial/keras-js,"Run Keras models in the browser, with GPU support using WebGL",https://github.com/transcranial/keras-js,"deep-learning, javascript, keras, machine-learning, neural-networks, tensorflow, webgl",transcranial,4968,2025-10-25T11:29:52Z
gh_NVlabs/Sana,github_repo,NVlabs/Sana,SANA: Efficient High-Resolution Image Synthesis with Linear Diffusion Transformer,https://github.com/NVlabs/Sana,"diffusion, dit, pytorch, sana, text-to-image-generation, transformers",NVlabs,4619,2025-10-29T13:41:24Z
gh_leejet/stable-diffusion.cpp,github_repo,leejet/stable-diffusion.cpp,"Diffusion model(SD,Flux,Wan,Qwen Image,...) inference in pure C/C++",https://github.com/leejet/stable-diffusion.cpp,"ai, cplusplus, diffusion, flux, flux-dev, flux-schnell, ggml, image-generation, image2image, img2img, latent-diffusion, qwen-image, stable-diffusion, text2image, txt2img, videogeneration, wan",leejet,4490,2025-10-29T07:29:36Z
gh_transformerlab/transformerlab-app,github_repo,transformerlab/transformerlab-app,"Open Source Application for Advanced LLM + Diffusion Engineering: interact, train, fine-tune, and evaluate large language models on your own computer.",https://github.com/transformerlab/transformerlab-app,"diffusion, diffusion-models, electron, llama, llms, lora, mlx, rlhf, stability-diffusion, transformers",transformerlab,4472,2025-10-29T13:07:54Z
gh_janhuenermann/neurojs,github_repo,janhuenermann/neurojs,A JavaScript deep learning and reinforcement learning library.,https://github.com/janhuenermann/neurojs,"deep-learning, javascript, machine-learning, neural-network, reinforcement-learning, self-driving-car",janhuenermann,4387,2025-10-24T10:16:00Z
gh_VectorSpaceLab/OmniGen,github_repo,VectorSpaceLab/OmniGen,OmniGen: Unified Image Generation. https://arxiv.org/pdf/2409.11340,https://github.com/VectorSpaceLab/OmniGen,"diffusion, image, image-edit, image-generation, multi-modal, multi-task",VectorSpaceLab,4281,2025-10-29T03:25:37Z
gh_iterative/cml,github_repo,iterative/cml,♾️ CML - Continuous Machine Learning | CI/CD for ML,https://github.com/iterative/cml,"bitbucket-pipelines, ci, ci-cd, cicd, cli, continuous-delivery, continuous-integration, data-science, developer-tools, github-actions, gitlab-ci, hacktoberfest, machine-learning",iterative,4144,2025-10-27T08:25:15Z
gh_xviniette/FlappyLearning,github_repo,xviniette/FlappyLearning,Program learning to play Flappy Bird by machine learning (Neuroevolution),https://github.com/xviniette/FlappyLearning,"flappybird, machine-learning, neuroevolution",xviniette,3994,2025-10-22T12:06:53Z
gh_datawhalechina/tiny-universe,github_repo,datawhalechina/tiny-universe,《大模型白盒子构建指南》：一个全手搓的Tiny-Universe,https://github.com/datawhalechina/tiny-universe,"agent, diffusion, evaluation-metrics, llama, qwen, rag, transformers",datawhalechina,3935,2025-10-29T04:07:53Z
gh_googlecreativelab/teachable-machine-v1,github_repo,googlecreativelab/teachable-machine-v1," Explore how machine learning works, live in the browser. No coding required.",https://github.com/googlecreativelab/teachable-machine-v1,"machine-learning, teachable-machine",googlecreativelab,3877,2025-10-28T16:35:17Z
gh_jina-ai/discoart,github_repo,jina-ai/discoart,🪩 Create Disco Diffusion artworks in one line,https://github.com/jina-ai/discoart,"clip-guided-diffusion, creative-ai, creative-art, cross-modal, dalle, diffusion, disco-diffusion, discodiffusion, generative-art, imgen, latent-diffusion, midjourney, multimodal, prompts, stable-diffusion",jina-ai,3833,2025-10-26T18:03:40Z
gh_riffusion/riffusion-hobby,github_repo,riffusion/riffusion-hobby,Stable diffusion for real-time music generation,https://github.com/riffusion/riffusion-hobby,"ai, audio, diffusers, diffusion, music, stable-diffusion",riffusion,3813,2025-10-29T06:05:07Z
gh_pashpashpash/vault-ai,github_repo,pashpashpash/vault-ai,"OP Vault ChatGPT: Give ChatGPT long-term memory using the OP Stack (OpenAI + Pinecone Vector Database). Upload your own custom knowledge base files (PDF, txt, epub, etc) using a simple React frontend.",https://github.com/pashpashpash/vault-ai,"ai, artificial-intelligence, chatgpt, generative, go, golang, knowledge-base, long-term-memory, machine-learning, openai, openai-api, pdf-support, pinecone, qdrant-vector-database, question-answering, react, reactjs, vector-search",pashpashpash,3397,2025-10-28T14:00:24Z
gh_pollinations/pollinations,github_repo,pollinations/pollinations,Your Friendly Open-Source Gen-AI Platform,https://github.com/pollinations/pollinations,"colaboratory, colaboratory-notebook, diffusion, gan, generative, hacktoberfest, hacktoberfest-accepted, hacktoberfest2025, ipfs, javascript, machinelearning, nodejs, python",pollinations,3126,2025-10-29T13:58:38Z
gh_williamyang1991/Rerender_A_Video,github_repo,williamyang1991/Rerender_A_Video,[SIGGRAPH Asia 2023] Rerender A Video: Zero-Shot Text-Guided Video-to-Video Translation,https://github.com/williamyang1991/Rerender_A_Video,"controlnet, diffusion, video-processing",williamyang1991,2996,2025-10-28T02:55:56Z
gh_prs-eth/Marigold,github_repo,prs-eth/Marigold,"[CVPR 2024 - Oral, Best Paper Award Candidate] Marigold: Repurposing Diffusion-Based Image Generators for Monocular Depth Estimation",https://github.com/prs-eth/Marigold,"depth-estimation, diffusion, in-the-wild, monocular-depth-estimation, zero-shot",prs-eth,2973,2025-10-29T11:34:50Z
gh_PlayVoice/whisper-vits-svc,github_repo,PlayVoice/whisper-vits-svc,Core Engine of Singing Voice Conversion & Singing Voice Clone,https://github.com/PlayVoice/whisper-vits-svc,"change, diff-svc, diffusion, diffusion-svc, singing-voice-conversion, sovits, svc, vits, vits2, voice",PlayVoice,2826,2025-10-29T03:35:01Z
gh_ai-forever/Kandinsky-2,github_repo,ai-forever/Kandinsky-2,Kandinsky 2 — multilingual text2image latent diffusion model,https://github.com/ai-forever/Kandinsky-2,"diffusion, image-generation, image2image, inpainting, ipython-notebook, kandinsky, outpainting, text-to-image, text2image",ai-forever,2809,2025-10-22T07:10:30Z
gh_TMElyralab/MuseV,github_repo,TMElyralab/MuseV,MuseV: Infinite-length and High Fidelity Virtual Human Video Generation with Visual Conditioned Parallel Denoising,https://github.com/TMElyralab/MuseV,"diffusion, human-video-generation, image2video, infinite-length, musev, video-generation",TMElyralab,2789,2025-10-23T03:26:47Z
gh_saharmor/dalle-playground,github_repo,saharmor/dalle-playground,A playground to generate images from any text prompt using Stable Diffusion (past: using DALL-E Mini),https://github.com/saharmor/dalle-playground,"artificial, artificial-intelligence, dall-e, dalle, dalle-mini, gan, machine-learning, openai, stable-diffusion, text-to-image, transformers",saharmor,2751,2025-10-26T14:17:48Z
gh_mljs/ml,github_repo,mljs/ml,Machine learning tools in JavaScript,https://github.com/mljs/ml,"javascript, machine-learning, ml",mljs,2694,2025-10-26T07:03:43Z
gh_riffusion/riffusion-app-hobby,github_repo,riffusion/riffusion-app-hobby,Stable diffusion for real-time music generation (web app),https://github.com/riffusion/riffusion-app-hobby,"ai, audio, diffusion, music, nextjs, stable-diffusion, threejs",riffusion,2673,2025-10-29T02:37:03Z
gh_microsoft/pai,github_repo,microsoft/pai,Resource scheduling and cluster management for AI,https://github.com/microsoft/pai,"ai, artificial-intelligence, chainer, cloud, cluster-management, cluster-manager, gpu, gpu-cluster, gpu-computing, gpu-scheduler, jupyter, kubernetes, machine-learning, model-training, on-premise, pytorch, resource-management, scheduling, tensorflow",microsoft,2676,2025-10-28T17:15:37Z
gh_bytedance/InfiniteYou,github_repo,bytedance/InfiniteYou,🔥 [ICCV 2025 Highlight] InfiniteYou: Flexible Photo Recrafting While Preserving Your Identity,https://github.com/bytedance/InfiniteYou,"diffusers, diffusion, diffusion-transformer, dit, face, flux, iccv2025, identity-preserving, image-editing, image-generation, personalization, pytorch, research, text-to-image",bytedance,2631,2025-10-29T14:48:25Z
gh_apachecn/fe4ml-zh,github_repo,apachecn/fe4ml-zh,:book: [译] 面向机器学习的特征工程,https://github.com/apachecn/fe4ml-zh,"book, feature-engineering, machine-learning, python",apachecn,2550,2025-10-25T03:01:01Z
gh_nunchaku-tech/ComfyUI-nunchaku,github_repo,nunchaku-tech/ComfyUI-nunchaku,ComfyUI Plugin of Nunchaku,https://github.com/nunchaku-tech/ComfyUI-nunchaku,"comfyui, diffusion, flux, genai, mlsys, quantization",nunchaku-tech,2411,2025-10-29T09:09:49Z
gh_ErickWendel/semana-javascript-expert07,github_repo,ErickWendel/semana-javascript-expert07,JS Expert Week 7.0 - 🙅🤏🏻 Controlling Streaming Platforms using Eye and Hand Detection 👁🖐,https://github.com/ErickWendel/semana-javascript-expert07,"canvas, eye-detection, hand-detection, javascript, machine-learning, mediapipe, mediapipe-face-detection, mediapipe-hands, multithreading, tensorflow, tensorflowjs, tutorial, webcam, webworkers",ErickWendel,2383,2025-10-28T17:35:17Z
gh_trekhleb/nano-neuron,github_repo,trekhleb/nano-neuron,"🤖 NanoNeuron is 7 simple JavaScript functions that will give you a feeling of how machines can actually ""learn""",https://github.com/trekhleb/nano-neuron,"artificial-intelligence, javascript, machine-learning, machine-learning-algorithms, machinelearning",trekhleb,2258,2025-10-20T09:58:00Z
gh_Alpha-VLLM/Lumina-T2X,github_repo,Alpha-VLLM/Lumina-T2X,Lumina-T2X is a unified framework for Text to Any Modality Generation,https://github.com/Alpha-VLLM/Lumina-T2X,"aigc, diffusion, diffusion-model, diffusion-models, diffusion-transformer, generation-models, transformer, transformers",Alpha-VLLM,2237,2025-10-27T08:25:14Z
gh_SharpAI/DeepCamera,github_repo,SharpAI/DeepCamera,"Open-Source AI Camera. Empower any camera/CCTV with state-of-the-art AI, including facial recognition, person recognition(RE-ID) car detection, fall detection and more",https://github.com/SharpAI/DeepCamera,"ai, camera, computer-vision, deep-learning, edge, face-detection, face-recognition, home-assistant, machine-learning, nvidia-jetson-nano, object-detection, python, raspberry-pi, tensorflow, tf-lite, video-surveillance",SharpAI,2237,2025-10-27T10:12:45Z
gh_ChenHsing/Awesome-Video-Diffusion-Models,github_repo,ChenHsing/Awesome-Video-Diffusion-Models,[CSUR] A Survey on Video Diffusion Models,https://github.com/ChenHsing/Awesome-Video-Diffusion-Models,"awesome, awesome-list, diffusion, diffusion-models, survey, text-to-video, video, video-diffusion, video-diffusion-model, video-editing",ChenHsing,2213,2025-10-26T09:31:24Z
gh_vaaaaanquish/Awesome-Rust-MachineLearning,github_repo,vaaaaanquish/Awesome-Rust-MachineLearning,"This repository is a list of machine learning libraries written in Rust. It's a compilation of GitHub repositories, blogs, books, movies, discussions, papers, etc. 🦀",https://github.com/vaaaaanquish/Awesome-Rust-MachineLearning,"awasome, deep-learning, image-processing, machine-learning, machine-learning-library, natural-language-processing, rust, rust-library",vaaaaanquish,2203,2025-10-28T13:25:59Z
gh_UniversalDataTool/universal-data-tool,github_repo,UniversalDataTool/universal-data-tool,"Collaborate & label any type of data, images, text, or documents, in an easy web interface or desktop app.",https://github.com/UniversalDataTool/universal-data-tool,"annotate-images, annotation-tool, classification, computer-vision, csv, dataset, deep-learning, desktop, entity-recognition, hacktoberfest, image-annotation, image-labeling-tool, image-segmentation, labeling, labeling-tool, machine-learning, named-entity-recognition, semantic-segmentation, text-annotation, text-labeling",UniversalDataTool,2032,2025-10-29T05:13:43Z
gh_River-Zhang/ICEdit,github_repo,River-Zhang/ICEdit,[NeurIPS 2025] Image editing is worth a single LoRA! 0.1% training data for fantastic image editing! Surpasses GPT-4o in ID persistence~ MoE ckpt released! Only 4GB VRAM is enough to run! ,https://github.com/River-Zhang/ICEdit,"diffusion, diffusion-models, diffusion-transformer, dit, editing-image, gpt4o, gpt4oimage, image-editing, in-context",River-Zhang,2005,2025-10-29T06:38:46Z
gh_ozgrozer/ai-renamer,github_repo,ozgrozer/ai-renamer,"A Node.js CLI that uses Ollama and LM Studio models (Llava, Gemma, Llama etc.) to intelligently rename files by their contents",https://github.com/ozgrozer/ai-renamer,"ai, automation, cli-tool, file-management, file-renamer, files, image-renamer, llama3, lm-studio, machine-learning, ollama, openai, video-renamer",ozgrozer,2001,2025-10-28T01:08:29Z
